0.502000000	9.691843688
0.504000000	9.304157082
0.506000000	8.936739893
0.508000000	8.588397834
0.510000000	8.258015390
0.512000000	7.944535843
0.514000000	7.647712786
0.516000000	7.363506749
0.518000000	7.095743062
0.520000000	6.840568009
0.522000000	6.597796148
0.524000000	6.367041987
0.526000000	6.147372178
0.528000000	5.938637271
0.530000000	5.739102990
0.532000000	5.549900742
0.534000000	5.369246602
0.536000000	5.197287911
0.538000000	5.034046173
0.540000000	4.876394801
0.542000000	4.728092679
0.544000000	4.586043085
0.546000000	4.450524392
0.548000000	4.321314228
0.550000000	4.198033488
0.552000000	4.080457732
0.554000000	3.968272346
0.556000000	3.861889112
0.558000000	3.758563505
0.560000000	3.661802520
0.562000000	3.568925248
0.564000000	3.480350914
0.566000000	3.396484577
0.568000000	3.314808841
0.570000000	3.238682402
0.572000000	3.165544835
0.574000000	3.095948835
0.576000000	3.029692070
0.578000000	2.966620738
0.580000000	2.906673139
0.582000000	2.850072003
0.584000000	2.795246371
0.586000000	2.744289060
0.588000000	2.695649442
0.590000000	2.649591404
0.592000000	2.606053150
0.594000000	2.564936032
0.596000000	2.526176756
0.598000000	2.489702832
0.600000000	2.455454606
0.602000000	2.423363830
0.604000000	2.393373243
0.606000000	2.365449343
0.608000000	2.339559933
0.610000000	2.315531930
0.612000000	2.293525803
0.614000000	2.273368317
0.616000000	2.255061686
0.618000000	2.238572744
0.620000000	2.223874381
0.622000000	2.210942071
0.624000000	2.199753373
0.626000000	2.190290576
0.628000000	2.182536203
0.630000000	2.176472989
0.632000000	2.172102234
0.634000000	2.169408373
0.636000000	2.168375058
0.638000000	2.169024569
0.640000000	2.171340475
0.642000000	2.175328046
0.644000000	2.180996357
0.646000000	2.188351205
0.648000000	2.197404137
0.650000000	2.208168792
0.652000000	2.220663986
0.654000000	2.234908588
0.656000000	2.250923341
0.658000000	2.268734426
0.660000000	2.288371831
0.662000000	2.309865568
0.664000000	2.333250714
0.666000000	2.358566386
0.668000000	2.385852574
0.670000000	2.415156499
0.672000000	2.446524285
0.674000000	2.480010607
0.676000000	2.515670193
0.678000000	2.553559554
0.680000000	2.593769430
0.682000000	2.636325944
0.684000000	2.681335187
0.686000000	2.728865526
0.688000000	2.779003880
0.690000000	2.831838691
0.692000000	2.887465774
0.694000000	2.945988482
0.696000000	3.007510936
0.698000000	3.072141613
0.700000000	3.140040510
0.702000000	3.211277014
0.704000000	3.286029902
0.706000000	3.364433874
0.708000000	3.446643961
0.710000000	3.532823338
0.712000000	3.623149133
0.714000000	3.717791891
0.716000000	3.816998739
0.718000000	3.920904472
0.720000000	4.029779260
0.722000000	4.143847982
0.724000000	4.263360323
0.726000000	4.388583122
0.728000000	4.519799201
0.730000000	4.657293346
0.732000000	4.801453645
0.734000000	4.952519286
0.736000000	5.110924031
0.738000000	5.277031305
0.740000000	5.451271187
0.742000000	5.634062469
0.744000000	5.825888159
0.746000000	6.027252811
0.748000000	6.238684655
0.750000000	6.460761828
0.752000000	6.694097904
0.754000000	6.939347410
0.756000000	7.197218405
0.758000000	7.468460817
0.760000000	7.753882911
0.762000000	8.054354579
0.764000000	8.370805446
0.766000000	8.704241373
0.768000000	9.055735724
0.770000000	9.426450803
0.772000000	9.817629603
